Artist,Track,URL,MP3_Path,Chroma3,Chroma4,Chroma5,Chroma6,Chroma7,Chroma8,Rhythm1,Rhythm2,Rhythm3,Rhythm4,Rhythm5,Rhythm6,Timbre1,Timbre2,Timbre3,Timbre4,Timbre5,Timbre6,ArousalMean,ArousalStd
嵐,Face Down : Reborn,https://open.spotify.com/track/6AQTOZha17PMmRrK32qsFu,./downloaded_mp3/嵐_Face Down : Reborn.mp3,0.04049546644091606,0.08473294973373413,0.15886598825454712,0.24566151201725006,0.2920546531677246,0.3542940616607666,0.17045631488230623,0.20084802157673184,0.18424068764138277,0.1953184812547543,0.08459377395008737,0.00010608630927727098,0.02535771206021309,0.07089349627494812,0.1577969193458557,0.2814409,0.40085375,0.21156945824623108,15127.07192519043,6139.5023182111845
SEVENTEEN,Left & Right,https://open.spotify.com/track/5QGooKayQPVZMUDc8Qt3Dm,./downloaded_mp3/SEVENTEEN_Left & Right.mp3,0.05275116115808487,0.1015821322798729,0.1401921957731247,0.1855401247739792,0.31503766775131226,0.30559831857681274,0.1455667142608771,0.15370592979726388,0.10613346963593437,0.015703890388640215,8.120077822082515e-06,1.6683178016120728e-15,0.030163997784256935,0.08542339503765106,0.1945437639951706,0.31537962,0.26886454,0.0747593492269516,15940.976668115101,5115.406302415518
Creepy Nuts×菅田将暉,サントラ,https://open.spotify.com/track/3nWcF4pDBjNdtbKgehwfz8,./downloaded_mp3/Creepy Nuts×菅田将暉_サントラ.mp3,0.03253035992383957,0.0631585493683815,0.09691403806209564,0.1232682392001152,0.17028233408927917,0.30767911672592163,0.1986897890068642,0.31756663474438995,0.29355827960207653,0.28065366815157244,0.31118427774133745,0.4335949999726927,0.028396567329764366,0.07118995487689972,0.1460656076669693,0.23665409,0.3021673,0.2551157474517822,18076.59647881766,5311.930730909109
Aimer(エメ),SPARK-AGAIN,https://open.spotify.com/track/7c7iiyRHZQB2VUxyUQA8ZI,./downloaded_mp3/Aimer(エメ)_SPARK-AGAIN.mp3,0.031048698194581652,0.05420427769422531,0.07902374863624573,0.11341284960508347,0.19256135821342468,0.1933911144733429,0.12851572423212698,0.12534409687443762,0.11858881384129473,0.08542224832008799,0.02342643034734433,1.5630181635672135e-07,0.033426444977521896,0.09029456228017807,0.18422439694404602,0.22535658,0.18722486,0.10494112968444824,20775.639349936122,3753.505743861361
Reol,第六感,https://open.spotify.com/track/22sQUmLhT8umlEhQzDrzfJ,./downloaded_mp3/Reol_第六感.mp3,0.051049571484327316,0.08936357498168945,0.13850393891334534,0.22292092442512512,0.367779403924942,0.5405117869377136,0.16235349520138356,0.19886382268064803,0.1752009522886626,0.16010377613529492,0.09018873007196511,0.00990234493736611,0.030502140522003174,0.0824265256524086,0.16719138622283936,0.30348188,0.5079073,0.597071647644043,16913.541966165314,4234.773404190546
もさを。,ぎゅっと。,https://open.spotify.com/track/6nqfKM9JvQIiuAuzWZFvGW,./downloaded_mp3/もさを。_ぎゅっと。.mp3,0.07793941348791122,0.16193580627441406,0.24859783053398132,0.3287357687950134,0.34808945655822754,0.47109174728393555,0.20400216807212057,0.31153616511877286,0.30675006766116275,0.3295817776687794,0.3299573781380319,0.31465138941992604,0.0332416407763958,0.09034685790538788,0.18795576691627502,0.28181604,0.2861077,0.10374610126018524,15022.94194463695,2370.983321333115
ちゃんみな,Angel,https://open.spotify.com/track/3vXHM9HaxNYrky9r1zxLWa,./downloaded_mp3/ちゃんみな_Angel.mp3,0.05114151909947395,0.0954255610704422,0.08077625185251236,0.11750689148902893,0.22284875810146332,0.267639696598053,0.18897107906475635,0.2711524174826721,0.28936779097167464,0.288108519430933,0.44983204199757776,0.5947704099929135,0.029819689691066742,0.07671094685792923,0.1592479944229126,0.25310814,0.33174095,0.2801632583141327,16857.28835814748,5940.118592962696
オレンジスパイニクラブ,キンモクセイ,https://open.spotify.com/track/2yXTuH22VMVjFME060zJRv,./downloaded_mp3/オレンジスパイニクラブ_キンモクセイ.mp3,0.06269755959510803,0.11930273473262787,0.18925170600414276,0.2517017126083374,0.32047343254089355,0.3063756227493286,0.1772316715490818,0.286732666153916,0.35193531636835246,0.3795192298629733,0.35215955764789564,0.1091325936242276,0.027559926733374596,0.07592582702636719,0.16172489523887634,0.2701484,0.3422912,0.17814435064792633,10721.765550393198,4041.5877598006
RADWIMPS,夏のせい,https://open.spotify.com/track/0b09lTwSCc4EeNkbeGAOh8,./downloaded_mp3/RADWIMPS_夏のせい.mp3,0.08415254643919763,0.17611569034895805,0.28256417791005156,0.3693303167819977,0.4495621919631958,0.44301167130470276,0.16227811860844285,0.2616130842714029,0.29450242270340965,0.25094808502590926,0.278421040113594,0.31822201497101216,0.02540193684399128,0.07406207174062729,0.15900178253650665,0.25633246,0.30774918,0.15733663737773895,12650.568940985577,5062.877218732196
米津玄師,カムパネルラ,https://open.spotify.com/track/2K4aKCOfyN1JwMWUZJiwIX,./downloaded_mp3/米津玄師_カムパネルラ.mp3,0.07756690783125926,0.13954861683846123,0.19753766059875488,0.24673999845981598,0.4127049148082733,0.49768075346946716,0.19585868671790008,0.3092102911781215,0.37556561614847866,0.4069032010947129,0.44002473659694896,0.310031832409679,0.03170444816350937,0.08130859583616257,0.1608346402645111,0.23226756,0.23485643,0.10185211151838303,13684.821733291656,4342.1379970887965
米津玄師,まちがいさがし,https://open.spotify.com/track/1ZjoUsUbGdDrdyofWvSITO,./downloaded_mp3/米津玄師_まちがいさがし.mp3,0.08783210068941116,0.15700119733810425,0.24470297992229462,0.34941619634628296,0.49173447489738464,0.5142191648483276,0.16294733257202568,0.204632475197109,0.1485869090598136,0.04816346690207666,0.0005136248592622351,3.4124658216422655e-08,0.027496304363012314,0.07568264752626419,0.16133441030979156,0.27037448,0.40732715,0.28928351402282715,12024.634660263922,4257.189553761027
米津玄師,迷える羊,https://open.spotify.com/track/6bukiujm3fiAIey2Qieimc,./downloaded_mp3/米津玄師_迷える羊.mp3,0.052212965332011134,0.09298108530680545,0.09535176374808212,0.16347914306032318,0.28016427159309387,0.40074020624160767,0.1870380220016133,0.27256782199515445,0.21755101282389802,0.166916897745442,0.13194015584297056,0.01597560307208997,0.03247947618365288,0.08109737187623978,0.16395089030265808,0.2712286,0.3381201,0.18526051938533783,11310.4252049501,4487.587378927872
米津玄師,カナリヤ,https://open.spotify.com/track/4QnBgXJAEoHjKj6LiKP9wS,./downloaded_mp3/米津玄師_カナリヤ.mp3,0.11233881860971451,0.20963867008686066,0.3110668361186981,0.40619751811027527,0.4779494106769562,0.5536404848098755,0.1565259252590026,0.23593769792879224,0.23360999714732023,0.24460102644350518,0.2240792128196155,0.023257570736273447,0.02858550287783146,0.07921405881643295,0.17457669973373413,0.28660676,0.3471887,0.21944092214107513,8302.70345344104,4241.774422934795
TREASURE,BOY,https://open.spotify.com/track/2lHbJtqFpse2PvFpzmBBKo,./downloaded_mp3/TREASURE_BOY.mp3,0.050387654453516006,0.10335993021726608,0.19518782198429108,0.2251415103673935,0.35936498641967773,0.30993396043777466,0.1775333661347959,0.20565714130691473,0.11677168420860863,0.037262968138798154,0.0011986085850379511,2.6900612266390407e-09,0.028094623237848282,0.07680734246969223,0.15849879384040833,0.24182594,0.29360357,0.2088930606842041,13232.347408880434,4616.471939112924
東京事変,赤の同盟,https://open.spotify.com/track/76V4xTKdk2bz8EiEE5S7AS,./downloaded_mp3/東京事変_赤の同盟.mp3,0.04308454319834709,0.08155585080385208,0.14523179829120636,0.23540082573890686,0.38359323143959045,0.4489118158817291,0.15462223557370747,0.20907544513463502,0.2574949868688521,0.24433253198815305,0.3107443646819187,0.23826191302673977,0.027629602700471878,0.07767283171415329,0.1651899814605713,0.24105039,0.31748685,0.30364924669265747,17785.945268081185,6726.823029038906
BTS,Dynamite,https://open.spotify.com/track/5QDLhrAOJJdNAmCTJ8xMyW,./downloaded_mp3/BTS_Dynamite.mp3,0.05376217141747475,0.10189533233642578,0.11377371847629547,0.16743677854537964,0.2833660840988159,0.3409610092639923,0.18326788173237865,0.26072322853575497,0.23762868832032277,0.22615798059493414,0.11043683587272492,0.069878200084668,0.031271349638700485,0.07954544574022293,0.15962307155132294,0.26828495,0.35441563,0.2542952299118042,16738.384739536377,4357.260540047725
ITZY,Not Shy,https://open.spotify.com/track/3LL2Bw533l1dWZAamY9rR3,./downloaded_mp3/ITZY_Not Shy.mp3,0.04739623889327049,0.08300519734621048,0.12194313108921051,0.2511923015117645,0.48738688230514526,0.5132481455802917,0.19610245577295804,0.3600445495276996,0.4237214771126252,0.40633704005232907,0.3706718714325026,0.0908069593109231,0.035757940262556076,0.09145379811525345,0.1909884363412857,0.34459427,0.48153928,0.379122257232666,16054.267408370575,3106.966775867068
ゆず,公私混同,https://open.spotify.com/track/2j0jINs5TLSWrQOgKqwgc4,./downloaded_mp3/ゆず_公私混同.mp3,0.05600668862462044,0.0945889800786972,0.12126417458057404,0.2083941549062729,0.30279844999313354,0.3382512927055359,0.2019051241514194,0.2669538857026185,0.24979505974069158,0.21170921546756408,0.13529169320307108,0.04161420159260991,0.029862117022275925,0.07729573547840118,0.16005456447601318,0.25907513,0.36460453,0.20567142963409424,17330.704714649666,3315.4471017422175
THE RAMPAGE from EXILE TRIBE,FEARS,https://open.spotify.com/track/6NcUshwh9uBOoSxMQA7Jn5,./downloaded_mp3/THE RAMPAGE from EXILE TRIBE_FEARS.mp3,0.05674653500318527,0.10090778023004532,0.14076575636863708,0.22653824090957642,0.3411071002483368,0.2840026021003723,0.1942154811259175,0.28163187712121024,0.22250570686715285,0.24745051057136358,0.32160188650332794,0.4530125049012189,0.024154026061296463,0.06695017963647842,0.1330217719078064,0.2209979,0.27968296,0.21898122131824493,15515.84730185468,5264.941852530679
Vaundy,不可幸力,https://open.spotify.com/track/5FV7H961h0lHQinxRf1B2j,./downloaded_mp3/Vaundy_不可幸力.mp3,0.08637431263923645,0.15641963481903076,0.23001281917095184,0.31443530321121216,0.41323018074035645,0.36021851948599254,0.1770043448323082,0.25109707166638817,0.18904154213828395,0.12763203082013966,0.05944869590138697,7.934522380943913e-05,0.02654610201716423,0.07318418473005295,0.15637007355690002,0.26911157,0.37340498,0.19495010375976562,13875.430094103336,3528.482236620556
JO1,My Friends,https://open.spotify.com/track/4awTmU3yOIDhAbyETCJdK3,./downloaded_mp3/JO1_My Friends.mp3,0.03968691825866699,0.06913775205612183,0.11574389785528183,0.17694181203842163,0.2723945379257202,0.2635294198989868,0.18439445901237664,0.27322504342776005,0.2227624319473851,0.165105428136402,0.10614206172234249,0.2062866524158091,0.03126711770892143,0.0862697958946228,0.18104605376720428,0.2661739,0.2112594,0.05056511610746384,6204.984262005201,1208.5684870593732
嵐,Whenever You Call,https://open.spotify.com/track/4itdOvg6V8hjTOQUeaGHWt,./downloaded_mp3/嵐_Whenever You Call.mp3,0.06421004235744476,0.16125547885894775,0.3285931348800659,0.40856000781059265,0.39821919798851013,0.3788050711154938,0.15527678899964525,0.1726333163771712,0.08361770780104155,0.015062309657127083,2.559883327188473e-05,3.0861287016064174e-11,0.03154926002025604,0.09123815596103668,0.19459006190299988,0.30416778,0.30865404,0.0622718408703804,18825.09120134623,4069.6323961449466
YOASOBI,群青,https://open.spotify.com/track/0T4AitQuq8IJhWBWuZwkFA,./downloaded_mp3/YOASOBI_群青.mp3,0.035795941948890686,0.06500453501939774,0.09875635802745819,0.14827260375022888,0.23878470063209534,0.30791008472442627,0.18458480204910957,0.2604369004856057,0.27606497864067686,0.22928867426342972,0.23919626871453536,0.1645477253661086,0.03300679475069046,0.08696356415748596,0.169686421751976,0.23712607,0.25187463,0.14821939170360565,20035.449268104116,3662.7596909287
日向坂46,アザトカワイイ,https://open.spotify.com/track/4366B3nWy6vEgK2SLUhEcg,./downloaded_mp3/日向坂46_アザトカワイイ.mp3,0.0947391614317894,0.16367042064666748,0.28627246618270874,0.392927348613739,0.5222663879394531,0.6799097657203674,0.17971259484902832,0.2519687833504849,0.17100088660377968,0.04477423687672495,0.0006939328563054568,2.5896418196091844e-07,0.03683792054653168,0.1046052798628807,0.2147931307554245,0.29172832,0.34337556,0.147042378783226,14130.055093083998,2227.494280952051
Mr.Children,turn over?,https://open.spotify.com/track/5yntl9Me5UtqSz0CaQL2EK,./downloaded_mp3/Mr.Children_turn over?.mp3,0.08637431263923645,0.15641963481903076,0.23001281917095184,0.31443530321121216,0.41323018074035645,0.36021851948599254,0.1770043448323082,0.25109707166638817,0.18904154213828395,0.12763203082013966,0.05944869590138697,7.934522380943913e-05,0.02654610201716423,0.07318418473005295,0.15637007355690002,0.26911157,0.37340498,0.19495010375976562,13875.430094103336,3528.482236620556
平井大,"Stand by me, Stand by you.",https://open.spotify.com/track/2RbVD1IgXtyQFlLtbthaZ3,"./downloaded_mp3/平井大_Stand by me, Stand by you..mp3",0.0717945396900177,0.14058329164981842,0.26507899165153503,0.3084317445755005,0.35811519622802734,0.17276382446289062,0.1465833626746446,0.206768102537163,0.17444755667999065,0.12152515399613116,0.0946086976099218,0.0147189011856882,0.030346784740686417,0.08164574205875397,0.16586834192276,0.2560801,0.34457412,0.24013538658618927,14662.599961461448,4244.13781411955
Perfume,Time Warp,https://open.spotify.com/track/28WPVv3qFvP7YfSX8hSuEO,./downloaded_mp3/Perfume_Time Warp.mp3,0.034068776681321154,0.0788126579585874,0.1261608135705779,0.19032461941242218,0.26398688554763794,0.3370130956172943,0.11645213225058021,0.10178940487122586,0.08302466681241616,0.10297129255652947,0.12180352199760112,0.000161686608500186,0.035103071480989456,0.09570980817079544,0.16765832901000977,0.22291899,0.21138388,0.12091290950775146,19573.086735875473,5266.61657104407
BLACKPINK,Ice Cream (with Selena Gomez),https://open.spotify.com/track/1cdbkpZ3q1KYZDNSrOpdkb,./downloaded_mp3/BLACKPINK_Ice Cream (with Selena Gomez).mp3,0.0894622951745987,0.1387900561094284,0.21748879551887512,0.2936904728412628,0.18804128468036652,0.037830979254295016,0.13999797330884114,0.19891176465716143,0.25612806719333703,0.26645571971733034,0.25012830226717825,0.20679055231511376,0.02869797870516777,0.08340248465538025,0.20958948135375977,0.3614979,0.38184044,0.14593914151191711,16705.681575219463,7208.242428453489
もさを。,きらきら,https://open.spotify.com/track/5eXXJJuejAUkggSgIINU1V,./downloaded_mp3/もさを。_きらきら.mp3,0.09090427309274673,0.17158342897891998,0.2382880002260208,0.3047119677066803,0.4070695638656616,0.3641677796840668,0.2084334691470575,0.28683087533048973,0.281432937033196,0.3234699381374332,0.40202846199191045,0.5518619887638302,0.036194752901792526,0.09922493994235992,0.20867173373699188,0.34095216,0.5312212,0.6404981017112732,10701.34192286829,1940.9851273378551
川崎鷹也,魔法の絨毯,https://open.spotify.com/track/3PK5ERLCyMuQ5Cb89GbZVL,./downloaded_mp3/川崎鷹也_魔法の絨毯.mp3,0.10179637372493744,0.1944626271724701,0.3071095943450928,0.3976680040359497,0.30812352895736694,0.06704514473676682,0.14395277353549224,0.18412670374884893,0.1343256277245733,0.047576562350968764,0.0026598046163847054,2.0792764247048274e-08,0.03262557461857796,0.09383292496204376,0.20253224670886993,0.28470844,0.27938363,0.35967111587524414,9364.921509359694,4091.1682699597345
BUMP OF CHICKEN,Gravity,https://open.spotify.com/track/2o0qD8qcTjjgmBnd7BIZjF,./downloaded_mp3/BUMP OF CHICKEN_Gravity.mp3,0.061897557228803635,0.10031381249427795,0.13834664225578308,0.1878436654806137,0.22923730313777924,0.21455563604831696,0.1502431090516086,0.2370183829879418,0.2512515167749531,0.2104742377604071,0.2077006941080478,0.23754985005335144,0.02742069587111473,0.07088746875524521,0.13301362097263336,0.20479016,0.25026384,0.27024492621421814,11529.280619101779,4449.4938859170425
BLOOM VASE,CHILDAYS,https://open.spotify.com/track/1g1AXdio16Yh5SXgPBXcfq,./downloaded_mp3/BLOOM VASE_CHILDAYS.mp3,0.062250372022390366,0.1080232560634613,0.14986765384674072,0.2311563491821289,0.3174486756324768,0.45963388681411743,0.19537938571216856,0.3005533397356533,0.26925185819436076,0.2580908588751958,0.1939774754163992,0.027296642633946853,0.03098829835653305,0.0823623538017273,0.16282391548156738,0.27719632,0.37863833,0.40439435839653015,17726.51436936565,3563.245064777014
SEVENTEEN,24H,https://open.spotify.com/track/3gAR6cBifLqbW8kOrMqZPr,./downloaded_mp3/SEVENTEEN_24H.mp3,0.047425467520952225,0.08098433166742325,0.10104140639305115,0.1428881585597992,0.2475108802318573,0.3245896100997925,0.18588137630952586,0.2851170471900853,0.3071917544987119,0.3156751758656656,0.30330791844585797,0.24078198608631943,0.03147357329726219,0.08436056226491928,0.18253277242183685,0.28944466,0.30840415,0.09476668387651443,16101.814498885136,4154.67332349541
あいみょん,朝陽,https://open.spotify.com/track/3WVmpqvvgKTykxDTWBXGI3,./downloaded_mp3/あいみょん_朝陽.mp3,0.05551702156662941,0.10877254605293274,0.12405545264482498,0.19623413681983948,0.28943777084350586,0.3336102068424225,0.1908043051099185,0.30229134479802605,0.3334486954333084,0.3211202053166688,0.31377009522478067,0.2855780904425651,0.03334309160709381,0.08807717263698578,0.1675276756286621,0.27421552,0.28102762,0.11750282347202301,15387.037993617318,4535.903224837666
Creepy Nuts,かつて天才だった俺たちへ,https://open.spotify.com/track/3D2IXY94OuYAIBxB1WQjnl,./downloaded_mp3/Creepy Nuts_かつて天才だった俺たちへ.mp3,0.039138659834861755,0.06798407435417175,0.10554546117782593,0.20729559659957886,0.304668128490448,0.258098304271698,0.22164808909236283,0.34155839169776187,0.3400164460168123,0.3058910924863081,0.337444103957017,0.05907878583721887,0.03116518072783947,0.08031653612852097,0.1693454384803772,0.27266383,0.36703116,0.38697025179862976,18797.646779505245,4054.960178782127
aiko,ハニーメモリー,https://open.spotify.com/track/413aF6Si0J4A4saWk5vJkZ,./downloaded_mp3/aiko_ハニーメモリー.mp3,0.06217962044337419,0.11470133336643967,0.1828611195087433,0.2458316832780838,0.30968746542930603,0.3760192096233368,0.15943854121158868,0.22544524138186606,0.21437314312573175,0.19696092496271728,0.07567729732767069,6.538577102185621e-05,0.027699172496795654,0.0779387503862381,0.16178521513938904,0.22812943,0.23105879,0.1961146593093872,10541.159908251175,3719.536806307006
back number,エメラルド,https://open.spotify.com/track/0ygrzSnhdIAcxXLb5pPeNU,./downloaded_mp3/back number_エメラルド.mp3,0.037264250218868256,0.09175339341163635,0.18286272883415222,0.2636563181877136,0.2839937210083008,0.4505517780780792,0.17201561828762899,0.25612302124992653,0.29343681662945925,0.37030419136920323,0.42291963688384215,0.5411338523925887,0.032794561237096786,0.09122762084007263,0.19274567067623138,0.29737824,0.33986083,0.2717427909374237,16785.425332498064,2620.455200808263
BLACKPINK,Lovesick Girls,https://open.spotify.com/track/1GMufNnkKAnPLnqKJ5HHxW,./downloaded_mp3/BLACKPINK_Lovesick Girls.mp3,0.0495065301656723,0.09020683169364929,0.11574441194534302,0.16823093593120575,0.34496572613716125,0.5835127830505371,0.1642686527256081,0.25340079061796383,0.25992369998477766,0.2714176488012121,0.44666806278199933,0.743323583456917,0.02929440140724182,0.07777956873178482,0.16598619520664215,0.27415553,0.36996856,0.19537580013275146,15263.065766243657,4686.246280238146
BUMP OF CHICKEN,アカシア,https://open.spotify.com/track/0Jcx9VqsO4t20gYeznW7Uq,./downloaded_mp3/BUMP OF CHICKEN_アカシア.mp3,0.039924256503582,0.07944688200950623,0.1297418475151062,0.1991109997034073,0.27862584590911865,0.3874090015888214,0.1342620795175677,0.1795855117083918,0.18957716990859552,0.1421504572541151,0.1777261196267012,0.13796992457036347,0.021876566112041473,0.057004623115062714,0.11461446434259415,0.18597005,0.25138775,0.18716347217559814,16987.343344645502,5614.959534080561
Eve,廻廻奇譚,https://open.spotify.com/track/2gSkvrwfCXCgqeugzezn97,./downloaded_mp3/Eve_廻廻奇譚.mp3,0.042942434549331665,0.08927047252655029,0.15263544023036957,0.21070674061775208,0.3292993903160095,0.4875161349773407,0.16812678266037298,0.2289572429915218,0.18164662474306492,0.1608516555878303,0.09381547118434247,5.414486275989684e-06,0.02879943698644638,0.07973869144916534,0.16823960840702057,0.28694502,0.36006817,0.17337855696678162,15761.626436953537,4255.156020385791
SEKAI NO OWARI,silent,https://open.spotify.com/track/6c5k0VC9TBzlcKwtjpzFW2,./downloaded_mp3/SEKAI NO OWARI_silent.mp3,0.06894499063491821,0.14020180702209473,0.23130299150943756,0.3054812252521515,0.3830029368400574,0.5259631872177124,0.1393240668623491,0.1579370256600575,0.13416682095150786,0.08336439484675201,0.09132528155219559,0.06396481361191236,0.0221101101487875,0.0620214119553566,0.13574804365634918,0.2236001,0.2942552,0.30088138580322266,13349.477511407591,3896.9575412714885
Stray Kids,ALL IN,https://open.spotify.com/track/1bIbXKrXRxfNh1l9a9lN2Q,./downloaded_mp3/Stray Kids_ALL IN.mp3,0.04592711504179617,0.08231065422296524,0.1252664178609848,0.2209489643573761,0.3840475380420685,0.601432740688324,0.19524855459551796,0.263497826555731,0.22140780308081792,0.1282527725801554,0.03509286795994592,2.0766867233971912e-05,0.031977422535419464,0.08876149356365204,0.19591024518013,0.3101183,0.26718438,0.09060685336589813,12594.43502184037,4065.0285466005544
SixTONES,NEW ERA,https://open.spotify.com/track/7eOnx8tXd6HfqgbTMNSiV4,./downloaded_mp3/SixTONES_NEW ERA.mp3,0.04839973297878701,0.09819314628839493,0.1556251049041748,0.21295912563800812,0.3443845808506012,0.4871360659599304,0.14202970997356623,0.1836950377051399,0.10931148874818694,0.020559817296547194,0.00015732154965228314,6.248502742765036e-09,0.028816169127821922,0.08018247038125992,0.16575980186462402,0.23720159,0.24097267,0.09605465084314346,19156.56524919967,5548.122293375389
ヨルシカ,風を食む,https://open.spotify.com/track/68OYaxreTGmAuD9cAztr2p,./downloaded_mp3/ヨルシカ_風を食む.mp3,0.06575516661097756,0.11738990992307663,0.12064333260059357,0.1866317242383957,0.20342452824115753,0.11278871446847916,0.1965206717528443,0.28240942702194516,0.3142584766674417,0.34632490949923644,0.3436693318139418,0.371965333811801,0.039450597018003464,0.10230597108602524,0.1756230592727661,0.2844752,0.26187295,0.12666818499565125,3079.6451191068018,1155.5920398207832
TWICE,I CAN'T STOP ME,https://open.spotify.com/track/3apeXzypBMnUfYcZYNX6DH,./downloaded_mp3/TWICE_I CAN'T STOP ME.mp3,0.043102338910102844,0.10433568805456161,0.1944505274295807,0.2621985077857971,0.36130979657173157,0.4700869619846344,0.07630939224048129,0.05551075497629585,0.06159901210327039,0.09334880421543647,0.013168921350975686,1.111328743547509e-16,0.03288430720567703,0.09045762568712234,0.18770653009414673,0.27134177,0.32244387,0.3631138801574707,19672.635995739038,4512.105139831611
嵐,Party Starters,https://open.spotify.com/track/4VM4T6Z6q7A829uMSptSGF,./downloaded_mp3/嵐_Party Starters.mp3,0.024468201662718302,0.041579701006412506,0.04798378050327301,0.1132998988032341,0.2595878541469574,0.2682341933250427,0.1768091237292264,0.17548143795403007,0.07475018331381306,0.004502289072846691,1.7888609944590958e-05,4.296891889131863e-12,0.03424561768770218,0.08057133853435516,0.16125068068504333,0.2666057,0.29986686,0.11819647997617722,17469.527051479945,3506.137985226324
King Gnu,三文小説,https://open.spotify.com/track/7BMKWT0Vw0EKDELXLvuWCp,./downloaded_mp3/King Gnu_三文小説.mp3,0.09960247576236725,0.19492219388484955,0.31251826882362366,0.31555452942848206,0.4481704533100128,0.4293229877948761,0.10509858183969745,0.11699986456249885,0.09347737915508668,0.03804701199681294,0.0019803876562567908,3.461675815133807e-07,0.02839134819805622,0.07812074571847916,0.1699158251285553,0.27094164,0.38961518,0.23217718303203583,13271.34640369767,7361.279283859156
MAMAMOO,Dingga,https://open.spotify.com/track/4eQ8kw2kocovtkxXJsNnMO,./downloaded_mp3/MAMAMOO_Dingga.mp3,0.04003915935754776,0.06625813245773315,0.07991491258144379,0.156265988945961,0.26615017652511597,0.2500411868095398,0.12697506774829762,0.10497787610220079,0.05651076769037869,0.008519775095951096,1.8641810650587944e-06,4.868439973383639e-20,0.03388252109289169,0.09083011001348495,0.19508489966392517,0.30753383,0.3288287,0.21342428028583527,18954.06414498024,4922.510327503843
森七菜,スマイル,https://open.spotify.com/track/4GMsLvtWIlSnUzWFiN3vXV,./downloaded_mp3/森七菜_スマイル.mp3,0.04573510214686394,0.08111195266246796,0.11958396434783936,0.1844886690378189,0.23704175651073456,0.29988348484039307,0.17178616232746907,0.124815840269123,0.06224418339143555,0.008667945793651537,4.4262419895548233e-05,1.3109232756381221e-09,0.03659938648343086,0.09802406281232834,0.19512514770030975,0.24728926,0.16003883,0.019451340660452843,6708.5609095874115,1271.1663658004393
優里,ドライフラワー,https://open.spotify.com/track/7dH0dpi751EoguDDg3xx6J,./downloaded_mp3/優里_ドライフラワー.mp3,0.06538508087396622,0.12707725167274475,0.18860195577144623,0.23264242708683014,0.2925499975681305,0.47161033749580383,0.16927622213626495,0.240256716194012,0.2467733903527122,0.22888925848727962,0.08738792270590007,0.0014099144044406526,0.025065241381525993,0.07151740789413452,0.1538640856742859,0.25812346,0.33758965,0.34379342198371887,12322.426161166582,4341.247363655166
ずっと真夜中でいいのに。,暗く黒く,https://open.spotify.com/track/1MYyy6zh2ErfJMkiqkCZWJ,./downloaded_mp3/ずっと真夜中でいいのに。_暗く黒く.mp3,0.04664913937449455,0.07297077029943466,0.11472401767969131,0.16177231073379517,0.253910094499588,0.3608277440071106,0.17419867499699754,0.29479094634884806,0.3312477832889298,0.26583460623087896,0.1222887824593772,0.1496494734850727,0.031238622963428497,0.08601823449134827,0.1818293184041977,0.2793239,0.35541627,0.3353271484375,12531.815869141612,5081.0063817955615
\ellow Bucks,My Resort,https://open.spotify.com/track/7mSh1loZErscCECqs3EIkO,./downloaded_mp3/\ellow Bucks_My Resort.mp3,0.1009458377957344,0.0820915475487709,0.08908918499946594,0.11607984453439713,0.14305119216442108,0.14340567588806152,0.1707865675947855,0.10487537333718319,0.02225310706397556,0.00015801829188136844,7.244603082890573e-10,8.14997859442774e-20,0.03545365855097771,0.07054823637008667,0.14543816447257996,0.24621314,0.3133221,0.22041617333889008,20711.72718801932,3706.2398257014684
Ado,うっせぇわ,https://open.spotify.com/track/6EzZn96uOc9JsVGNRpx06n,./downloaded_mp3/Ado_うっせぇわ.mp3,0.02581682801246643,0.03804652392864227,0.06389345973730087,0.11921995878219604,0.22042828798294067,0.35021594166755676,0.17905203752720394,0.3231184124692895,0.4091976275609353,0.46087101179487516,0.5284555822198921,0.502279845026208,0.03410041332244873,0.09529431164264679,0.19586122035980225,0.33307117,0.41825795,0.28228163719177246,19931.85234797104,2261.0881335741547
菅田将暉,虹,https://open.spotify.com/track/7AIj86wFWqm7X1TZ2hzHwS,./downloaded_mp3/菅田将暉_虹.mp3,0.08630508243194683,0.16337056457996368,0.24496471881866455,0.3573724031448364,0.4609012305736542,0.5658156275749207,0.16217157515311317,0.23549435011170924,0.3078086672237792,0.3016000566840391,0.3737923786976693,0.6862409207477448,0.027470558881759644,0.07529705762863159,0.1554737091064453,0.24787936,0.31259665,0.1708211749792099,12250.285850110595,6394.651610371607
TWICE,BETTER,https://open.spotify.com/track/1Wrn6btrungVsBjyViLnuY,./downloaded_mp3/TWICE_BETTER.mp3,0.031958480236207044,0.06513156851847124,0.09839919954538345,0.10770954936742783,0.18497808277606964,0.20240342617034912,0.16139804291971027,0.1731861210985726,0.11359449949263918,0.03205298190812593,0.00039696445269301836,6.516913435674103e-08,0.031010545790195465,0.08233168721199036,0.1749410629272461,0.279404,0.2838524,0.0754057839512825,17363.068916922668,4090.5329018908574
